Track_photon_ID	Energy_MeV	Wavelength_nm	Time_ns
1519	6.9463	178.49	18.3762
1850	6.9284	178.951	23.0748
1849	7.09868	174.658	17.506
1848	7.08456	175.006	16.8262
1847	6.87235	180.41	20.2522
1846	7.07625	175.212	20.0771
1845	7.36372	168.372	22.3235
1844	6.85242	180.935	16.3408
1843	7.01817	176.662	17.2911
1842	7.31952	169.388	16.5607
1841	6.97495	177.756	16.2343
1840	6.96499	178.01	18.6772
1839	6.91522	179.292	23.327
1838	6.92114	179.138	16.8197
1837	6.94588	178.5	21.1963
1836	6.94735	178.463	18.1931
1835	6.89209	179.894	17.3255
1834	6.9934	177.287	17.4602
1833	7.02378	176.521	16.4596
1832	7.0351	176.237	18.1579
1831	7.29595	169.936	27.6132
1830	6.91193	179.377	21.4607
1829	7.09529	174.742	16.3942
1828	6.99553	177.233	23.4771
1827	7.32798	169.193	22.7746
1826	6.87611	180.312	21.1318
1825	7.06919	175.387	20.8845
1824	7.34296	168.848	20.3455
1823	7.39014	167.77	16.9719
1822	6.9577	178.197	16.3951
1821	7.01063	176.852	16.9491
1820	7.05522	175.734	16.8332
1819	6.97369	177.789	20.5809
1818	6.91465	179.307	22.3457
1817	7.07594	175.219	22.7414
1816	7.03372	176.271	17.5036
1815	7.37896	168.024	16.2689
1814	7.20438	172.096	23.3121
1813	6.98896	177.4	19.7502
1812	6.93664	178.738	16.7382
1811	6.95998	178.139	22.9686
1810	7.07822	175.163	21.6683
1809	6.92676	178.993	23.4894
1808	6.93663	178.738	16.7439
1807	6.80373	182.23	23.2046
1806	7.35616	168.545	20.8509
1805	6.91644	179.26	19.4681
1804	7.02715	176.436	18.331
1803	6.99099	177.348	16.474
1802	6.88279	180.137	18.3464
1801	6.85385	180.897	19.9937
1800	7.3737	168.144	16.6566
1799	6.92143	179.131	19.892
1798	6.90106	179.66	19.8559
1797	6.90237	179.625	21.883
1796	6.84983	181.003	19.3117
1795	6.99643	177.211	22.7003
1794	6.79596	182.438	17.518
1793	6.99097	177.349	21.9152
1792	6.8106	182.046	18.6027
1791	7.06798	175.417	20.1231
1790	6.93771	178.711	17.2047
1789	6.91859	179.204	20.7249
1788	7.09161	174.832	19.5134
1787	7.09311	174.795	22.7352
1786	6.85823	180.782	16.2357
1785	6.99393	177.274	19.3041
1784	6.90265	179.618	18.9044
1783	6.92578	179.018	20.8214
1782	6.99974	177.127	16.5849
1781	6.7351	184.087	20.1618
1780	7.07654	175.205	16.2736
1779	6.94402	178.548	19.8506
1778	7.04571	175.971	19.5876
1777	7.02198	176.566	19.4172
1776	6.96563	177.994	16.7245
1775	6.98813	177.421	20.9522
1774	6.87849	180.249	16.3102
1773	6.89949	179.701	16.298
1772	6.90033	179.679	16.5631
1771	6.93162	178.868	20.0191
1770	6.95189	178.346	16.5591
1769	6.96535	178.001	18.2702
1768	6.98075	177.609	17.8216
1767	7.34068	168.9	16.3595
1766	6.90851	179.466	17.7151
1765	7.08321	175.039	17.5714
1764	7.34982	168.69	22.1262
1763	7.03553	176.226	18.3508
1762	6.99301	177.297	21.4376
1761	6.91324	179.343	21.3869
1760	7.02472	176.497	17.431
1759	6.9347	178.788	16.4566
1758	7.00503	176.993	18.8911
1757	7.3763	168.085	20.2744
1756	7.04994	175.865	20.6754
1755	7.01813	176.663	22.5746
1754	7.3136	169.526	19.1668
1753	7.03887	176.142	17.2477
1752	6.95857	178.175	17.9181
1751	6.95223	178.337	20.1927
1750	7.06513	175.487	16.6173
1749	6.98183	177.581	17.501
1748	7.08041	175.109	19.0231
1747	6.97581	177.734	22.4122
1746	6.81802	181.848	18.8918
1745	7.00841	176.908	16.2986
1744	6.85814	180.784	19.782
1743	6.90741	179.495	18.7568
1742	7.04557	175.975	22.3061
1741	6.82965	181.538	18.5082
1740	6.91825	179.213	16.8482
1739	6.72491	184.365	20.6344
1738	7.37068	168.213	16.1659
1737	6.81338	181.972	16.0447
1736	7.07358	175.278	16.8585
1735	6.9241	179.062	18.8535
1734	6.91375	179.33	23.3958
1733	6.93803	178.702	21.8234
1732	7.08886	174.9	19.9704
2131	6.93113	178.88	16.9641
2130	6.70224	184.989	18.1814
2129	7.06154	175.577	19.0102
2128	6.9834	177.541	18.5745
2127	6.98402	177.525	19.7374
2126	6.90457	179.568	18.5491
2125	7.35956	168.467	16.2061
2124	6.99346	177.286	17.8105
2123	6.98657	177.461	16.6393
2122	6.90127	179.654	16.47
2121	6.90456	179.569	21.9396
2120	6.98389	177.529	19.3211
2119	6.88024	180.203	18.4701
2118	6.99471	177.254	18.869
2117	6.97232	177.823	16.2547
2116	6.92326	179.083	18.8474
2115	6.99392	177.274	18.3745
2114	7.00906	176.891	18.3383
2113	6.90013	179.684	22.633
2112	6.93632	178.746	17.8717
2111	6.9126	179.36	16.3595
2110	6.92273	179.097	19.3222
2109	7.03715	176.185	16.1649
2108	6.82672	181.616	25.4966
2107	6.87246	180.407	20.1799
2106	6.99533	177.239	16.8558
2105	7.2988	169.869	21.2931
2104	6.92819	178.956	27.7286
2103	7.03457	176.25	18.2733
2102	7.03091	176.342	20.5874
2101	6.97549	177.743	19.9335
2100	6.8749	180.343	16.8946
2099	7.39502	167.659	21.677
2098	7.3031	169.769	16.2006
2097	6.85481	180.872	19.3498
2096	6.9027	179.617	18.008
2095	7.00982	176.872	16.5383
2094	7.02224	176.559	16.4191
2093	6.80342	182.238	16.7171
2092	7.32244	169.321	21.1064
2091	7.05012	175.861	23.563
2090	6.92974	178.916	20.0219
2089	6.94511	178.52	21.1762
2088	6.82118	181.763	16.3024
2087	6.95373	178.299	20.9539
2086	7.32726	169.209	16.6473
2085	6.72172	184.453	18.6652
2084	6.62081	187.264	21.2304
2083	6.97992	177.63	21.0886
2082	6.98873	177.406	23.133
2081	7.06886	175.395	16.9268
2080	7.31317	169.536	19.7773
2079	6.66306	186.077	16.4309
2078	7.08637	174.961	25.7852
2077	7.09664	174.708	17.396
2076	7.0332	176.284	16.8016
2075	6.80366	182.232	23.8013
2074	6.86499	180.604	16.9767
2073	7.09643	174.713	16.6713
2072	6.87861	180.246	16.3906
2071	6.96803	177.933	16.552
2070	7.09065	174.856	20.7831
2069	7.08108	175.092	19.8942
2068	7.31851	169.412	18.7878
2067	6.9542	178.287	18.7644
2066	6.99554	177.233	18.6598
2065	7.09711	174.697	19.3914
2064	6.92781	178.966	17.0994
2063	6.87987	180.213	18.2123
2062	6.95229	178.336	25.3701
2061	6.98095	177.604	17.7488
2060	6.95286	178.321	24.6036
2059	7.09432	174.766	22.1567
2058	7.34567	168.785	16.4476
2057	7.04505	175.988	18.1993
2056	7.30072	169.825	16.5211
2055	6.95341	178.307	18.9149
2054	6.84192	181.213	20.3257
2053	7.38682	167.845	18.8798
2052	6.95302	178.317	21.3393
2051	7.35338	168.608	17.7939
2050	6.85077	180.978	16.353
2049	7.34046	168.905	16.8335
2048	6.86263	180.666	18.5468
2047	6.83064	181.512	20.1289
2046	7.07359	175.278	17.0772
2045	6.84467	181.14	22.0057
2044	7.09427	174.767	22.9114
2043	7.39701	167.614	16.305
2042	6.90791	179.481	16.9789
2041	6.98554	177.487	16.7042
2040	6.99968	177.128	16.2189
2039	6.99232	177.315	21.8885
2038	6.94858	178.431	18.819
2037	6.90795	179.48	17.9616
2036	7.08682	174.95	17.3058
2035	7.04875	175.895	16.4304
2034	7.32927	169.163	19.1403
2033	7.08126	175.088	22.5218
2032	6.82966	181.538	22.6481
2031	7.28473	170.197	21.2354
2030	7.07259	175.302	18.4115
2029	7.09482	174.753	16.3341
2028	6.92153	179.128	16.2913
2027	6.96872	177.915	16.5794
2026	6.84824	181.045	23.4326
2025	6.832	181.476	17.774
2024	7.23055	171.473	21.3937
2023	7.36493	168.344	21.5335
2022	7.06686	175.445	22.3513
2021	6.92238	179.106	16.4677
2020	7.0593	175.633	22.1677
2019	6.82268	181.724	21.7422
2018	6.93535	178.771	16.5366
2017	6.82093	181.77	21.5729
2016	6.86561	180.587	16.9374
2015	7.35305	168.616	21.8974
2014	7.34488	168.804	16.6456
2013	7.00027	177.113	17.6046
2012	6.80847	182.103	20.8332
2011	6.80215	182.272	21.6022
2010	6.83335	181.44	21.4941
2009	6.89491	179.82	20.1553
2008	7.02645	176.454	17.4421
2007	6.86097	180.709	17.3223
2006	6.89349	179.857	20.3748
2005	7.363	168.388	21.2087
2004	6.83261	181.459	21.9744
2003	7.31696	169.448	21.9455
2002	6.83711	181.34	16.3243
2001	7.36291	168.39	16.5197
2000	6.98273	177.558	16.3079
1999	7.34984	168.69	16.3708
1998	6.94202	178.6	16.689
1997	7.32788	169.195	19.4416
1996	7.00909	176.891	16.2652
1995	6.76009	183.406	19.3845
1994	6.90893	179.455	17.8424
1993	6.97717	177.7	16.4906
1992	6.91047	179.415	21.5259
1991	7.06752	175.428	16.814
1990	7.04793	175.916	16.5245
1989	6.81496	181.929	22.4858
1988	7.02522	176.484	17.3092
1987	6.93336	178.823	23.7058
1986	6.99921	177.14	20.8507
1985	6.83339	181.439	23.6796
1984	6.87151	180.432	22.4317
1983	7.06431	175.508	21.0582
1982	7.39047	167.762	17.2381
1981	7.0005	177.108	18.6241
1980	6.75104	183.652	17.1219
1979	7.38885	167.799	16.4098
1978	7.35381	168.599	16.8579
1977	6.87625	180.308	17.9914
1976	6.92123	179.136	20.6745
1975	6.91271	179.357	19.2051
1974	7.07018	175.362	16.7673
1973	6.95368	178.3	21.7002
1972	6.91658	179.256	16.5684
1971	7.02247	176.553	16.9183
1970	7.00562	176.978	22.3705
1969	6.92966	178.918	21.6331
1968	6.94422	178.543	17.1602
1967	6.94363	178.558	21.031
1966	7.07243	175.306	17.648
1965	7.06849	175.404	16.8443
1964	6.89727	179.758	20.694
1963	7.07229	175.31	19.3267
1962	7.36879	168.256	21.529
1961	7.01466	176.75	21.6426
1960	6.97575	177.736	16.5914
2357	7.16032	173.155	17.4703
2356	7.32039	169.368	19.1344
2355	6.92788	178.964	17.477
2354	6.98938	177.389	18.9665
2353	6.93684	178.733	18.6705
2352	7.3444	168.815	16.9807
2351	6.75256	183.611	16.3551
2350	6.94564	178.507	16.521
2349	6.99988	177.123	19.8656
2348	7.36188	168.414	16.7356
2347	6.9539	178.295	18.6427
2346	6.90611	179.528	19.2471
2345	7.20163	172.161	16.0843
2344	6.863	180.656	16.714
2343	6.71104	184.747	19.2695
2342	7.0012	177.09	21.2615
2341	7.34434	168.816	22.5213
2340	6.98238	177.567	22.8552
2339	7.08868	174.904	22.6062
2338	7.00021	177.115	16.7463
2337	6.91678	179.251	16.7514
2336	7.06079	175.595	20.3398
2335	6.99964	177.129	16.2552
2334	6.85309	180.917	17.168
2333	7.33816	168.958	20.1745
2332	6.96764	177.943	21.5286
2331	6.91397	179.324	20.326
2330	6.97122	177.852	22.0676
2329	6.89323	179.864	17.1339
2328	6.92549	179.026	17.3838
2327	6.88758	180.011	17.664
2326	7.09221	174.818	19.699
2325	7.33863	168.947	18.4198
2324	6.95018	178.39	16.3738
2323	7.3159	169.472	16.256
2322	6.88258	180.142	21.9966
2321	6.97983	177.632	16.2064
2320	6.71226	184.713	16.2759
2319	6.97195	177.833	20.3314
2318	6.91433	179.315	17.6103
2317	6.99572	177.229	21.4436
2316	7.08836	174.912	22.2531
2315	7.08423	175.014	16.6305
2314	6.89338	179.86	22.7077
2313	7.0873	174.939	19.5829
2312	6.90252	179.622	21.3495
2311	7.09721	174.694	16.1689
2310	6.95816	178.185	16.8419
2309	6.99575	177.228	18.4373
2308	7.35184	168.644	20.7185
2307	7.01487	176.745	21.1737
2306	7.31978	169.383	19.2404
2305	6.80429	182.215	16.4252
2304	7.0464	175.954	19.5951
2303	6.96538	178.001	19.1096
2302	6.9146	179.308	20.9285
2301	7.33284	169.081	16.2481
2300	7.07691	175.195	16.7345
2299	7.33816	168.958	19.1377
2298	7.05008	175.862	18.031
2297	7.31406	169.515	16.7163
2296	7.07579	175.223	21.8768
2295	6.96437	178.027	20.4194
2294	6.93969	178.66	22.9352
2293	6.84246	181.198	16.3115
2292	7.31995	169.378	17.7736
2291	7.03205	176.313	20.4168
2290	6.99502	177.246	17.3925
2289	6.96501	178.01	16.1485
2288	6.99566	177.23	16.7276
2287	6.99016	177.37	20.1434
2286	7.04769	175.922	20.7507
2285	7.00119	177.09	17.1131
2284	6.91653	179.258	18.6962
2283	7.30923	169.627	22.1776
2282	6.94086	178.63	18.6768
2281	7.03481	176.244	21.543
2280	7.34878	168.714	18.0486
2279	6.87829	180.254	21.7052
2278	7.04112	176.086	16.7455
2277	7.03059	176.35	17.1014
2276	6.91617	179.267	19.8235
2275	6.95373	178.299	25.5043
2274	7.01392	176.769	19.6102
2273	7.09658	174.71	20.3624
2272	7.09985	174.629	18.8582
2271	6.61091	187.545	17.3411
2270	7.20737	172.024	21.3702
2269	6.93679	178.734	22.1135
2268	6.92135	179.133	20.4179
2267	6.91812	179.217	20.8468
2266	7.25228	170.959	20.2596
2265	7.27442	170.439	16.2521
2264	6.88529	180.071	23.6909
2263	6.74213	183.895	18.7612
2262	7.0889	174.899	22.5622
2261	6.85129	180.965	19.706
2260	6.98731	177.442	16.7532
2259	7.05016	175.86	20.9997
2258	7.06833	175.408	18.8338
2257	7.08972	174.879	21.4548
2256	6.87104	180.445	22.7828
2255	7.39386	167.685	16.988
2254	6.93731	178.721	22.7892
2253	6.91037	179.418	18.1594
2252	7.03217	176.31	21.5871
2251	7.38875	167.801	16.9557
2250	7.01744	176.68	16.6258
2249	6.99096	177.349	16.2124
2248	6.95911	178.161	21.749
2247	6.96036	178.129	19.8594
2246	6.98282	177.556	21.8506
2245	7.00506	176.992	19.7282
2244	6.80691	182.145	16.3435
2243	6.81204	182.008	16.4286
2242	6.80274	182.256	22.445
2241	6.92897	178.936	21.2963
2240	7.07462	175.252	21.1515
2239	6.84147	181.224	23.2409
2238	7.38802	167.818	16.3696
2237	7.33116	169.119	19.2503
2236	6.86822	180.519	16.3635
2235	6.97486	177.759	22.9896
2234	7.34918	168.705	24.6714
2233	7.38332	167.925	18.8647
2570	6.94231	178.592	16.6118
2569	7.08345	175.034	18.9137
2568	6.83184	181.48	22.0102
2567	6.9822	177.572	23.7385
2566	7.01029	176.86	16.6823
2565	6.90781	179.484	19.3143
2564	7.21981	171.728	18.9293
2563	7.04103	176.088	21.2514
2562	6.72392	184.393	18.8699
2561	7.35886	168.483	21.2524
2560	7.04543	175.978	19.0977
2559	6.94343	178.563	18.9406
2558	6.90909	179.451	16.973
2557	7.02542	176.48	18.6119
2556	6.96792	177.936	16.6811
2555	6.93972	178.659	21.4481
2554	7.08228	175.063	16.2872
2553	7.07237	175.308	16.3835
2552	7.02374	176.522	18.2344
2551	7.31528	169.487	18.5354
2550	6.86785	180.528	18.0568
2549	6.9232	179.085	23.5458
2548	7.08123	175.089	19.4671
2547	6.8965	179.778	18.0969
2546	6.8066	182.153	20.9678
2545	6.94208	178.598	21.4343
2544	6.91979	179.173	21.9883
2543	6.96721	177.954	21.7315
2542	6.87828	180.255	23.4413
2541	7.33485	169.034	21.64
2540	7.04068	176.097	24.1831
2539	6.84387	181.161	20.1593
2538	7.07161	175.327	16.276
2537	6.95522	178.261	21.9683
2536	6.82058	181.78	18.6275
2535	6.93929	178.67	16.5207
2534	7.05851	175.652	16.3848
2533	6.92498	179.039	19.9312
2532	7.00621	176.963	19.4262
2531	7.37212	168.18	17.1226
2530	6.89449	179.831	18.858
2529	7.04464	175.998	21.6803
2528	6.74408	183.842	20.6835
2527	7.34547	168.79	16.5658
2526	6.98671	177.457	24.0299
2525	7.09666	174.708	19.2335
2524	7.09175	174.829	19.7578
2523	6.94808	178.444	20.555
2522	6.90518	179.553	18.9943
2521	6.98398	177.527	19.1462
2520	6.84816	181.047	17.093
2519	6.97997	177.629	16.8848
2518	6.94789	178.449	21.0199
2517	7.29554	169.945	21.3542
2516	7.26924	170.56	23.1471
2515	6.80095	182.304	17.1427
2514	6.9302	178.904	16.2167
2513	7.06378	175.521	21.1116
2512	6.91521	179.292	18.6323
2511	7.2673	170.606	18.7592
2510	7.0363	176.207	21.3547
2509	7.09075	174.854	25.0171
2508	6.84323	181.178	17.0094
2507	6.98664	177.459	16.8085
2506	6.94093	178.628	22.3545
2505	6.98616	177.471	17.3985
2504	6.83941	181.279	20.5906
2503	7.09815	174.671	23.539
2502	7.38322	167.927	18.5614
2501	6.89667	179.774	17.9583
2500	7.39746	167.604	17.7824
2499	6.9914	177.338	21.4578
2498	6.99805	177.17	16.9526
2497	7.39506	167.658	22.3267
2496	7.07033	175.358	21.4718
2495	6.94501	178.523	19.6959
2494	6.95975	178.145	16.3718
2493	6.91225	179.369	21.0167
2492	6.91276	179.355	20.8851
2491	6.6744	185.761	19.3241
2490	7.02017	176.611	24.9291
2489	6.93655	178.74	21.9006
2488	6.92674	178.994	17.6576
2487	6.91151	179.388	16.5588
2486	6.85576	180.847	16.6999
2485	7.39219	167.723	19.8831
2484	6.97024	177.876	22.0197
2483	6.99431	177.264	21.786
2482	7.00092	177.097	22.4584
2481	6.85645	180.829	17.4643
2480	7.03488	176.242	18.4531
2479	6.92068	179.15	20.7671
2478	7.3853	167.88	23.5446
2477	6.81764	181.858	19.2077
2476	7.0859	174.973	16.9484
2475	6.89321	179.864	22.0253
2474	6.97832	177.67	20.6612
2473	7.04032	176.106	16.8313
2472	7.04579	175.969	18.1239
2471	6.96208	178.085	16.9562
2470	6.95148	178.357	18.1372
2469	6.81949	181.809	21.3867
2468	6.90207	179.633	21.8016
2467	7.18898	172.464	16.4495
2466	6.99378	177.278	16.633
2465	7.02885	176.393	16.9915
2464	7.03992	176.116	20.7542
2463	7.36731	168.29	16.5071
2462	6.97436	177.771	19.2248
2461	6.89101	179.922	16.2909
2460	7.36014	168.454	21.124
2459	7.39326	167.699	21.1271
2458	6.84396	181.159	21.4605
2457	7.3635	168.377	16.4046
2456	7.07479	175.248	18.1227
2807	6.91483	179.302	16.8643
2806	6.98213	177.573	22.307
2805	6.93941	178.667	22.032
2804	6.84699	181.078	19.475
2803	6.92616	179.009	19.4857
2802	6.90192	179.637	18.3685
2801	7.36833	168.266	20.1102
2800	7.20784	172.013	19.7939
2799	7.32592	169.24	21.2242
2798	7.24518	171.126	18.8753
2797	7.04525	175.983	19.0263
2796	6.90497	179.558	18.1953
2795	7.31172	169.569	21.1981
2794	7.27878	170.337	17.47
2793	6.99584	177.226	16.8461
2792	7.00388	177.022	20.6654
2791	6.96977	177.889	21.9832
2790	6.90143	179.65	16.3431
2789	6.86001	180.735	17.1919
2788	6.93293	178.834	16.6211
2787	6.92682	178.991	18.2093
2786	7.09257	174.809	20.5156
2785	6.93105	178.882	18.5549
2784	7.36791	168.276	17.657
2783	6.94794	178.448	17.2196
2782	6.83346	181.437	18.1421
2781	6.98372	177.533	16.6981
2780	6.98815	177.421	20.03
2779	7.00826	176.911	17.5688
2778	7.07791	175.171	16.4517
2777	6.98237	177.568	19.5396
2776	6.82782	181.587	17.0183
2775	6.93953	178.664	20.4417
2774	6.89572	179.799	20.6543
2773	6.9046	179.568	19.063
2772	7.38634	167.856	22.045
2771	6.91225	179.369	21.4338
2770	6.83476	181.402	16.3363
2769	6.61909	187.313	17.8739
2768	6.9711	177.854	17.1682
2767	6.95633	178.232	20.5567
2766	7.01342	176.781	17.4166
2765	6.82216	181.738	21.2254
2764	6.97295	177.807	25.3979
2763	6.99748	177.184	16.7389
2762	7.38953	167.784	16.5363
2761	7.37894	168.024	20.8707
2760	6.90244	179.624	21.8384
2759	6.91858	179.205	17.8105
2758	6.97845	177.667	16.2425
2757	6.90993	179.429	24.9537
2756	6.98004	177.627	23.719
2755	6.87541	180.33	17.6841
2754	6.90892	179.455	22.374
2753	7.01789	176.669	21.7584
2752	7.38781	167.823	21.9459
2751	6.98557	177.486	16.7514
2750	6.85457	180.878	22.8892
2749	6.91576	179.278	16.4081
2748	6.90956	179.439	21.9477
2747	6.96146	178.101	16.6208
2746	7.02341	176.53	16.3329
2745	6.99198	177.323	21.7594
2744	6.83892	181.292	24.2812
2743	7.00655	176.955	19.8177
2742	6.93755	178.715	17.195
2741	6.95811	178.187	23.1821
2740	6.9917	177.331	20.7075
2739	6.89938	179.703	16.8785
2738	7.36692	168.299	16.6549
2737	7.06518	175.486	19.296
2736	6.76904	183.164	16.3681
2735	7.05156	175.825	22.152
2734	6.92635	179.004	18.545
2733	7.03152	176.326	20.8653
2732	6.98119	177.598	23.0242
2731	6.98407	177.524	19.1004
2730	6.97868	177.661	18.1434
2729	6.94819	178.441	18.4991
2728	7.25354	170.929	18.4136
2727	6.85654	180.826	16.4765
2726	6.96586	177.988	17.093
2725	7.02886	176.393	19.7347
2724	6.84677	181.084	18.6003
2723	7.30342	169.762	18.4512
2722	7.01963	176.625	21.452
2721	6.89767	179.748	18.4257
2720	6.92076	179.148	20.3084
2719	6.75616	183.513	22.7006
2718	6.95966	178.147	16.7303
2717	6.95236	178.334	18.2296
2716	7.04289	176.042	24.0134
2715	7.23896	171.274	16.7589
2714	6.99951	177.133	18.4978
2713	6.99927	177.139	23.4977
2712	7.35991	168.459	21.9746
2711	7.04001	176.114	17.8639
2710	6.88187	180.161	22.5038
2709	6.93123	178.878	23.6261
2708	6.97711	177.701	16.9648
2707	7.0674	175.431	19.1491
2706	7.38689	167.844	16.1548
2705	6.95331	178.31	20.6139
2704	6.96971	177.89	16.4763
2703	6.82302	181.715	17.2067
2702	7.31823	169.418	16.2164
2701	7.02534	176.481	20.0953
2700	7.18205	172.631	18.4246
2699	6.98256	177.563	18.3568
2698	7.30779	169.66	21.1347
2697	6.96583	177.989	17.1217
2696	7.01832	176.658	19.9122
2695	7.02015	176.612	19.2066
2694	6.81279	181.987	16.4767
2693	6.9441	178.546	22.6536
2692	7.08992	174.874	19.4187
2691	6.87253	180.406	20.1818
2690	7.05212	175.811	19.1803
2689	6.80456	182.208	22.6691
2688	7.32895	169.171	17.9475
2687	6.95623	178.235	22.5023
2686	6.88428	180.098	16.5489
2685	7.34331	168.84	21.971
2684	7.08297	175.045	16.8409
2683	6.99869	177.153	22.5965
2682	7.04661	175.949	17.0293
2681	6.95179	178.349	20.8914
2680	7.39796	167.593	16.2434
2679	7.01593	176.718	20.758
2678	7.10479	174.508	23.8508
2677	6.94084	178.63	16.4904
2676	7.0118	176.822	21.2958
2675	7.02129	176.583	20.6821
2674	6.85896	180.762	21.1782
2673	7.39847	167.581	22.695
2672	6.90865	179.462	22.3731
2671	6.94451	178.535	16.419
3009	7.06035	175.606	16.9795
3008	6.95292	178.32	16.3591
3007	6.93794	178.705	16.2401
3006	6.98547	177.489	17.9029
3005	6.99138	177.339	22.0718
3004	6.94813	178.443	17.3669
3003	7.01572	176.723	21.1545
3002	6.90859	179.464	19.8926
3001	6.90615	179.527	17.9968
3000	6.99689	177.199	17.9297
2999	7.08459	175.006	22.632
2998	7.36484	168.346	16.7553
2997	6.90671	179.513	21.5939
2996	6.99247	177.311	17.1343
2995	6.88669	180.035	19.6079
2994	6.90875	179.46	20.4631
2993	7.04849	175.902	16.4404
2992	7.09593	174.726	17.3853
2991	7.00777	176.924	21.872
2990	7.31019	169.605	16.9436
2989	7.00367	177.027	18.1531
2988	6.88956	179.959	17.1486
2987	7.02435	176.506	21.4002
2986	6.86343	180.645	17.463
2985	6.92329	179.083	20.7151
2984	7.02267	176.549	17.2547
2983	6.93524	178.774	19.3052
2982	6.96465	178.019	25.7816
2981	7.0155	176.729	16.4743
2980	6.95893	178.166	16.367
2979	6.98821	177.419	16.6678
2978	7.30563	169.71	16.5812
2977	6.79196	182.546	20.2186
2976	7.3406	168.902	21.6489
2975	7.37619	168.087	21.2794
2974	6.90599	179.531	17.0907
2973	7.22929	171.503	17.6773
2972	7.15067	173.388	16.4012
2971	7.31541	169.484	18.3972
2970	6.90859	179.464	16.378
2969	6.87409	180.365	19.6989
2968	7.39099	167.75	19.0976
2967	6.90204	179.634	21.651
2966	6.9968	177.201	16.5116
2965	6.91892	179.196	21.8997
2964	7.32993	169.148	17.3063
2963	7.35108	168.661	19.7516
2962	7.34462	168.81	16.964
2961	6.93937	178.668	19.4864
2960	6.89074	179.929	20.8715
2959	6.9115	179.388	23.3425
2958	6.93179	178.863	21.9239
2957	6.92793	178.963	16.5781
2956	6.84029	181.256	18.3219
2955	6.90246	179.623	17.1514
2954	6.95807	178.188	17.78
2953	6.84015	181.26	17.9698
2952	6.95375	178.298	16.6177
2951	7.39739	167.605	16.7766
2950	7.36358	168.375	18.1784
2949	6.8356	181.38	22.3391
